/******************** DETECTOR TYPE: SHITOMASI****************/
/-------------------- DESCRIPTOR TYPE: BRISK-----------------/
Frame | Num Kp | match kp | ttc lidar | ttc camera | ttc diff |
    7,    2886,      1364,    13.5199,    15.5199,  -2.00002,
    8,    2893,      1368,    13.5313,    18.7996,  -5.26831,
    9,    2930,      1382,    11.8654,    14.9704,  -3.10501,
   10,    3022,      1370,    11.7072,    13.7438,  -2.03665,
   11,    3013,      1412,    11.6056,    12.8798,  -1.27417,
   12,    2949,      1382,    9.77463,    11.4537,  -1.67906,
   13,    3012,      1355,    9.31567,    11.4422,  -2.12655,
   14,    3026,      1376,    9.20908,    11.2969,  -2.08781,
   15,    3074,      1475,    8.23521,    13.3442,  -5.10895,
   16,    3131,      1465,    8.63378,    10.3718,  -1.73803,
   17,    3135,      1544,    10.9079,    9.33041,   1.57752,
   18,    3146,      1541,    8.43837,    10.9372,  -2.49887,
/******************** DETECTOR TYPE: BRISK****************/
/-------------------- DESCRIPTOR TYPE: SIFT-----------------/
Frame | Num Kp | match kp | ttc lidar | ttc camera | ttc diff |
    1,    3000,      1740,    12.1403,    12.9834, -0.843013,
    2,    2974,      1774,    13.1844,    16.0654,  -2.88105,
    3,    2953,      1780,    16.1581,    16.6949, -0.536828,
    4,    2855,      1756,    13.7868,    12.5648,   1.22199,
    5,    2906,      1718,    12.4891,     26.358,  -13.8689,
    6,    2886,      1704,    13.4805,     14.504,  -1.02355,
    7,    2886,      1698,    13.5199,    13.9999, -0.479976,
    8,    2893,      1669,    13.5313,    17.0295,  -3.49819,
    9,    2930,      1682,    11.8654,    17.8988,  -6.03344,
   10,    3022,      1712,    11.7072,    14.6452,  -2.93803,
   11,    3013,      1751,    11.6056,    15.9857,  -4.38006,
   12,    2949,      1716,    9.77463,    11.7122,  -1.93755,
   13,    3012,      1773,    9.31567,    13.3127,  -3.99703,
   14,    3026,      1715,    9.20908,    10.5612,  -1.35217,
   15,    3074,      1801,    8.23521,    14.2108,  -5.97558,
   16,    3131,      1820,    8.63378,    11.0452,   -2.4114,
   17,    3135,      1872,    10.9079,    10.1474,   0.76055,
   18,    3146,      1897,    8.43837,    12.3189,  -3.88052,
/******************** DETECTOR TYPE: ORB****************/
/-------------------- DESCRIPTOR TYPE: BRISK-----------------/
Frame | Num Kp | match kp | ttc lidar | ttc camera | ttc diff |
    1,     500,       311,    12.1403,    15.0326,  -2.89222,
    2,     500,       290,    13.1844,    13.0953,  0.089037,
    3,     500,       298,    16.1581,    12.4454,   3.71268,
    5,     500,       316,    12.4891,    156.224,  -143.734,
    7,     500,       306,    13.5199,    13.6966, -0.176671,
    8,     500,       309,    13.5313,    10.9433,   2.58807,
    9,     500,       309,    11.8654,    13.1005,  -1.23509,
   10,     500,       315,    11.7072,     19.472,  -7.76483,
   11,     500,       311,    11.6056,    8.34928,   3.25636,
   12,     500,       315,    9.77463,       -inf,       inf,
   13,     500,       316,    9.31567,    8.22394,   1.09173,
   14,     500,       300,    9.20908,    9.47411, -0.265033,
   15,     500,       313,    8.23521,    8.69652,  -0.46132,
   16,     500,       326,    8.63378,    13.2765,  -4.64274,
   17,     500,       320,    10.9079,     12.372,  -1.46409,
   18,     500,       340,    8.43837,    25.9992,  -17.5609,
/******************** DETECTOR TYPE: ORB****************/
/-------------------- DESCRIPTOR TYPE: BRIEF-----------------/
Frame | Num Kp | match kp | ttc lidar | ttc camera | ttc diff |
    1,     500,       221,    12.1403,    21.3418,   -9.2015,
    2,     500,       247,    13.1844,      47.92,  -34.7356,
    3,     500,       229,    16.1581,    103.665,  -87.5069,
    4,     500,       222,    13.7868,    14.0679, -0.281047,
    5,     500,       248,    12.4891,    22.8925,  -10.4034,
    6,     500,       233,    13.4805,    18.3567,  -4.87618,
    7,     500,       234,    13.5199,    55.1976,  -41.6777,
    8,     500,       244,    13.5313,    76.7595,  -63.2282,
    9,     500,       242,    11.8654,    70.7145,  -58.8491,
   10,     500,       223,    11.7072,    16.2625,  -4.55534,
   11,     500,       226,    11.6056,    17.4453,  -5.83961,
   12,     500,       252,    9.77463,    14.1185,  -4.34387,
   13,     500,       229,    9.31567,     13.301,  -3.98537,
   14,     500,       238,    9.20908,    9.71308, -0.503998,
   15,     500,       262,    8.23521,      8.816, -0.580792,
